Source_Name,AllWISE,Host_RA,Host_DEC,LOFAR_RA_errRad,LOFAR_DEC_errRad,Host_RA_errOpt,Host_DEC_errOpt,W1mag,i
ILTJ104747.59+521414.9,J104747.40+521417.7,161.947597,52.23828086,0.4868081870312614,0.1317559946415201,0.0058900001458823,0.0068899998441338,17.83496741535804,19.041188161981204
ILTJ104756.43+473201.6,J104756.31+473159.9,161.98465846,47.53331627,0.916360024838393,0.203267091382161,0.0056900000199675,0.0052299997769296,17.780936450866882,19.23959081446332
ILTJ104814.32+555025.4,J104815.93+555035.3,162.06646084,55.84298998,0.7189213177361102,0.5320448653022375,0.006450000219047,0.0093599995598196,17.62952691411415,19.42051352147314
ILTJ104843.46+482830.4,J104843.02+482830.1,162.17922422,48.47500214,1.7825261820641316,0.5051258193333258,0.0069900001399219,0.0075500002130866,17.627703652433397,19.485832101513367
ILTJ104855.34+462805.6,J104855.24+462807.8,162.23020699,46.46881055,0.0752442433831794,0.037455834961986,0.0065399999730288,0.0076000001281499,18.07127326877485,19.36435829898013
ILTJ104859.63+505743.8,J104859.81+505743.0,162.24931128,50.96191018,0.0925928509260619,0.0839926223264182,0.0136700002476572,0.0139499995857477,18.216372703393503,20.32172143131987
ILTJ104902.15+542348.6,J104902.06+542349.2,162.25858734,54.39692298,0.0428282538174865,0.0425653061230614,0.0043899999000132,0.0056300000287592,16.488126210934517,18.281630346928008
ILTJ104904.59+533856.6,J104904.54+533856.3,162.26901517,53.64900807,0.0199719288292925,0.0188703193587358,0.0077300001867115,0.0089900000020861,17.276214243955582,19.11598398084516
ILTJ104938.19+535448.7,J104938.19+535449.1,162.40919606,53.91350688,0.0389302981415731,0.1046853495829228,0.0061900001019239,0.0073600001633167,17.41192080055203,19.00683787527496
ILTJ104942.74+561236.3,J104943.10+561237.2,162.42967983,56.21033982,0.392098771550017,0.4500180966035726,0.0073299999348819,0.0103700002655386,17.831233470710597,19.376867675302357
ILTJ104947.11+480443.8,J104947.02+480445.0,162.44599188,48.07917947,0.0322941087124082,0.0434656007394661,0.0187899991869926,0.0239199995994567,18.181357389217204,20.83187558866416
ILTJ104947.18+521802.5,J104945.98+521745.0,162.44163059,52.29581602,1.3969173689149266,1.2041074451307414,0.019710000604391,0.0050200000405311,17.139478343018784,18.42314491921772
ILTJ104948.06+520821.8,J104948.56+520830.8,162.45235339,52.14190206,0.2573940412227889,0.3546803607578206,0.0048099998384714,0.0052999998442828,16.881957633911256,18.399894191657182
ILTJ104949.37+462150.8,J104949.39+462150.6,162.45586126,46.36417308,0.0529429177949961,0.1359053565257456,0.016109999269247,0.0227799993008375,17.75050411091898,20.45339848580961
ILTJ104955.05+461923.0,J104955.37+461911.5,162.48073261,46.31984623,0.1092232601824192,0.1520594919026942,0.0049600000493228,0.0094200000166893,16.582942319734954,18.581665755126828
ILTJ105019.70+483513.6,J105019.60+483513.4,162.58176073,48.58704459,0.0436152211749873,0.0316719098453099,0.0040299999527633,0.006349999923259,17.973275225064206,18.951478253323256
ILTJ105033.36+553000.7,J105035.33+552958.0,162.64726996,55.49947939,0.9489020944235188,0.5969174442942069,0.0087000001221895,0.0152300000190734,17.954779611579767,19.437966505612565
ILTJ105038.72+480903.7,J105038.69+480903.8,162.66126254,48.15101433,0.0067229394077127,0.005075613779773,0.0122199999168515,0.0102399997413158,18.01102252759859,20.008425217303948
ILTJ105043.48+471027.2,J105043.49+471030.9,162.68123338,47.17522137,1.9149627809239969,2.3979697093504475,0.0034300000406801,0.0105100004002451,16.507355096789286,17.738449413642883
ILTJ105045.37+463949.2,J105045.86+463951.9,162.69119817,46.6647987,7.550052073768724,4.293890557128208,0.0112199997529387,0.0078699998557567,19.703717346458895,20.460385348929258
ILTJ105049.06+483158.4,J105049.21+483158.1,162.70510181,48.53278656,0.0092498160860347,0.0146550728591801,0.0044900001958012,0.0067799999378621,17.519150022545357,18.94354457856413
ILTJ105104.31+504216.7,J105104.15+504219.2,162.7677252,50.70538419,3.368010495973253,2.349683900677154,0.0062899999320507,0.0082000000402331,16.813409872891285,18.586862039549818
ILTJ105106.79+482535.0,J105107.08+482541.1,162.77949456,48.42810562,0.672107955272766,1.1616903282409592,0.0132699999958276,0.0162899997085332,18.60724588072385,20.37629400470471
ILTJ105114.31+504407.6,J105114.24+504406.6,162.80967167,50.73544535,0.1810319159816088,0.0865481374645263,0.0154499998316168,0.0195000004023313,18.167558550882426,20.570924024458662
ILTJ105122.62+473619.6,J105122.54+473619.8,162.84398598,47.60554111,0.0697601597521627,0.0297550946082282,0.0075300000607967,0.0106399999931454,18.262308481983275,19.947301336409296
ILTJ105129.23+515543.1,J105129.48+515544.2,162.87293279,51.92886228,0.0227518649512711,0.0194989389738731,0.0211500003933906,0.0191600006073713,17.20334727163186,19.91687465608484
ILTJ105131.63+525454.7,J105131.77+525448.0,162.88228051,52.91304322,0.1640270492803715,0.0393456744966287,0.0590999983251094,0.0739199966192245,18.051200549930087,21.265051618558527
ILTJ105136.90+474727.7,J105136.94+474728.2,162.90398527,47.79149914,0.0403003525428469,0.0492462317646442,0.0184099990874528,0.0213699992746114,17.948406296451125,20.67424975241805
ILTJ105144.36+515814.4,J105144.38+515815.4,162.93497465,51.97096626,0.0626258159274774,0.2403299985034342,0.0074399998411536,0.0077999997884035,17.278124254645157,18.945012025275314
ILTJ105145.91+530928.2,J105145.57+530921.4,162.93993602,53.15591497,4.529282289214407,5.453549834430683,0.0029299999587237,0.0074399998411536,18.503762341114104,19.1309019842485
ILTJ105155.09+552329.0,J105147.40+552308.4,162.94749677,55.38566532,0.833340130622122,0.9482474398951012,0.0034399998839944,0.0046899998560547,14.582806999630764,15.974632904074996
ILTJ105155.32+471936.7,J105155.37+471937.2,162.9807969,47.32707812,0.0093349667050707,0.0091980675227073,0.0073500000871717,0.0109299998730421,17.134969707785952,19.423013079678263
ILTJ105208.08+544831.9,J105208.20+544833.2,163.03422136,54.80924824,0.5709736522313851,0.5200198774342006,0.006800000090152,0.0102199995890259,17.259043710642963,19.357329134658947
ILTJ105215.07+483436.2,J105215.01+483436.5,163.06250048,48.57678153,0.2741434971107945,0.2729969473818761,0.0136099997907876,0.015939999371767,18.50064921246996,20.627507612669003
ILTJ105217.56+483708.5,J105217.66+483706.7,163.07341862,48.61878052,0.019766642432564,0.006184938167947,0.0904499962925911,0.1288799941539764,17.930690294546455,20.9799053007252
ILTJ105224.33+524345.5,J105224.12+524346.4,163.10054996,52.72950476,0.880807123161675,0.8070230601645422,0.0031999999191612,0.0038900000508874,17.120956013760456,18.58358012229885
ILTJ105227.38+524543.6,J105227.66+524538.7,163.11492711,52.76060217,0.225830000583125,0.2011719627389577,0.0130000002682209,0.0130099998787045,17.891997095836953,20.44767939421736
ILTJ105229.02+560334.0,J105229.35+560335.2,163.12236966,56.0597658,0.3649320607955587,0.1676997443400934,0.0164500009268522,0.0658499971032142,19.65104762322168,19.93736700171922
ILTJ105229.67+472123.3,J105229.49+472120.0,163.12285951,47.35560149,0.0445349985061059,0.0190829584308,0.007420000154525,0.005210000090301,18.503120342066445,19.52827371876192
ILTJ105239.07+463413.9,J105238.67+463419.1,163.16131483,46.57209831,0.7750266964961934,0.900204415550564,0.0094999996945261,0.0119599997997283,17.688721595176162,20.08129079751269
ILTJ105252.33+553845.6,J105252.81+553838.0,163.2198452,55.64417606,0.4947583832779405,0.3202884084117884,0.0098700001835823,0.0151199996471405,17.19326119490015,19.696040588937567
ILTJ105252.90+532736.8,J105253.40+532738.5,163.22254843,53.46059798,0.0848978459723933,0.0678066922874679,0.0043199998326599,0.0065000001341104,17.462950144892385,19.247122221549755
ILTJ105259.40+482722.4,J105259.31+482721.3,163.24666256,48.45587329,0.0620435911289213,0.0779769234155504,0.0112500004470348,0.010759999975562,17.58425957474935,20.094189003471115
ILTJ105301.37+531346.3,J105301.55+531346.4,163.25638081,53.2295766,0.0540677262506709,0.0330554745847879,0.0051600001752376,0.0065399999730288,17.371662234218345,18.98072964846749
ILTJ105310.05+461257.4,J105310.06+461257.2,163.29194821,46.21588703,0.0171058453119813,0.0338476430901424,0.0135800000280141,0.0181799996644258,18.181339446474432,20.509299456021918
ILTJ105318.05+484006.0,J105317.03+484013.0,163.32078746,48.67039833,0.4793582782571275,0.4427463147585537,0.0175000000745058,0.0196599997580051,17.29374082193118,19.981374702541164
ILTJ105329.03+524657.9,J105328.90+524701.9,163.37039,52.78379077,0.0502209622004521,0.0491528014713269,0.0065999999642372,0.0130700003355741,17.35393840715624,19.55692764697769
ILTJ105330.79+535150.6,J105330.58+535152.9,163.37741959,53.86470037,0.0286608412519935,0.0899544654187812,0.0048099998384714,0.0054100002162158,16.304049915649593,17.7016916142405
ILTJ105336.37+545205.0,J105336.54+545204.6,163.40238306,54.86793335,0.2271161812409765,0.3457705538931506,0.0030300000216811,0.0035600000992417,15.276028060328107,16.79617653726747
ILTJ105343.43+463638.5,J105343.34+463637.6,163.4306318,46.61042,0.1500491386178969,0.0513673342685543,0.0072400001809,0.0076500000432133,17.590711813729378,19.34093275027921
ILTJ105351.79+531021.2,J105351.65+531022.7,163.46515584,53.17291145,0.0395438388901758,0.02537142926918,0.004929999820888,0.0027900000568479,16.77141574175936,18.167437575306103
ILTJ105357.23+540151.7,J105357.05+540149.0,163.48774065,54.03028352,0.016802103995076,0.012435634881147,0.0103799998760223,0.0033700000494718,18.26972287918841,20.23421694037973
ILTJ105405.13+554034.6,J105405.21+554032.5,163.52181571,55.67566547,1.094469747752797,1.5283047939694032,0.0099900001659989,0.0109900003299117,17.925409872891283,19.93999980590208
ILTJ105418.83+512447.7,J105419.32+512442.7,163.58054744,51.41182722,0.0500924040205674,0.0558904518466744,0.0163100007921457,0.0149699999019503,19.475300320687293,20.657918282977786
ILTJ105422.99+530807.8,J105422.95+530809.1,163.59554062,53.13591876,0.0262315540633479,0.0549953789466286,0.0095899999141693,0.010700000450015,17.824276845215007,20.378990747974555
ILTJ105426.27+470326.6,J105426.37+470326.9,163.6100042,47.05765113,0.0946291648447945,0.0745490121835027,0.0168999992311,0.0184400007128715,18.598477731283648,20.384748382743464
ILTJ105444.97+561718.5,J105445.13+561719.0,163.68802928,56.28861491,0.3973930779095534,0.3448626173773266,0.0032399999909102,0.003220000071451,16.6252471647361,18.060901310172
ILTJ105451.37+553739.8,J105451.62+553736.2,163.71514971,55.62674485,0.5633120254401088,0.784472368341628,0.0089400000870227,0.0026899999938905,17.78884808170726,19.094430380034023
ILTJ105456.44+533546.6,J105456.49+533548.3,163.73535028,53.59675089,0.0938706222995962,0.1773505632612938,0.016499999910593,0.0144800003618001,18.22636096565736,20.561407100768932
ILTJ105500.80+520202.2,J105500.33+520200.8,163.75138956,52.03356469,0.0285227539131276,0.0545659841197846,0.0032800000626593,0.0090300003066658,16.653977532943383,17.765688835161114
ILTJ105510.77+461609.0,J105510.63+461619.0,163.79426646,46.27162622,1.442385729653451,0.9190033679050028,0.0135399997234344,0.0245200004428625,16.823314350851344,19.70155823313008
ILTJ105514.67+490001.8,J105514.62+490002.4,163.81093651,49.00067002,0.0241944204044524,0.0445680609847063,0.0103799998760223,0.0151100000366568,17.453001344554224,19.348921019187227
ILTJ105516.69+461350.8,J105516.86+461350.2,163.82033539,46.23070242,0.0098477971606432,0.0113640121604602,0.0148099996149539,0.0193399991840124,18.550533455259338,20.46828190740179
ILTJ105540.31+463441.3,J105541.11+463444.8,163.92130896,46.57913689,0.5272197385657759,0.5510902718950837,0.0059299999848008,0.0062799998559057,17.266259238610793,19.283420146313198
ILTJ105542.06+490457.2,J105542.15+490451.4,163.92562198,49.08093763,0.8762338581047376,1.0057745541674532,0.032329998910427,0.0566999986767768,17.37493678700544,19.436296205063343
ILTJ105543.46+525919.9,J105543.57+525904.8,163.9314246,52.98463807,0.2136897416692036,0.0950282254159754,0.0318499989807605,0.0486400015652179,18.20401436630261,21.141844135307984
ILTJ105543.96+545748.1,J105544.10+545747.8,163.93335248,54.96341353,0.0551609327642086,0.132367994319001,0.014390000142157,0.0148299997672438,17.415108268191748,19.918673634571267
ILTJ105551.87+543437.5,J105551.75+543441.5,163.96560101,54.57794763,1.4336441661754056,1.0027495087956066,0.0057500000111758,0.0071200001984834,17.619120005927893,19.014069167395288
ILTJ105554.07+534518.6,J105554.07+534518.3,163.97520086,53.75506346,0.0588843353315258,0.0497538598752878,0.0237199999392032,0.03192999958992,18.715018278881324,21.09508146525888
ILTJ105554.31+465945.8,J105554.53+465946.7,163.97725408,46.9963073,0.3709267878328093,1.379045482254757,0.0271199997514486,0.0412099994719028,16.357876478173925,18.887212362833164
ILTJ105555.61+534401.2,J105555.60+534355.5,163.98176058,53.73200103,0.2775140706190195,0.1767140312821155,0.0198999997228384,0.0223900005221366,17.999006541145178,20.579167159122008
ILTJ105558.91+465930.5,J105558.86+465931.2,163.99529794,46.99152818,0.0414317611172454,0.0227763708801021,0.0024200000334531,0.0035399999469518,18.00306623824156,17.98844785841973
ILTJ105602.14+545020.7,J105601.97+545030.0,164.00841651,54.84192318,0.4618803875839712,0.7361257348443099,0.0044599999673664,0.0065500000491738,16.617938071017683,18.715904731233756
ILTJ105603.84+483654.1,J105603.14+483655.1,164.01315162,48.61530207,1.807258609120372,1.2133688631925654,0.00810999982059,0.0076999999582767,17.277545192995476,18.79949620133163
ILTJ105615.18+483402.4,J105615.16+483402.3,164.06319215,48.56732625,0.019631131371295,0.0137320461614866,0.009349999949336,0.0115299997851252,17.36551584865512,19.17621052754219
ILTJ105621.21+482129.1,J105621.23+482129.6,164.08845331,48.35817161,0.0212662800468963,0.0341020445636647,0.0113599998876452,0.0120700001716613,18.732400427583052,20.041592053084965
ILTJ105624.19+482656.0,J105623.89+482653.7,164.09973033,48.4480289,0.0420680050888418,0.0309185109376778,0.0111800003796815,0.0131900003179907,18.096500198340262,20.17715929428645
ILTJ105628.21+484834.2,J105627.55+484833.7,164.11485445,48.80932867,0.4965206561862051,0.5593179079474043,0.0048099998384714,0.0053099999204277,17.43877407885025,18.762716330058225
ILTJ105628.95+492040.0,J105628.97+492040.4,164.12083682,49.34454598,0.0374164443320215,0.019257894553358,0.0188400000333786,0.0092799998819828,19.137848417845817,19.868036252811788
ILTJ105639.18+512447.3,J105639.00+512447.1,164.1625573,51.41303124,0.0285320278650907,0.0310974086564647,0.013659999705851,0.0142400003969669,17.91045878012521,20.054054903374368
ILTJ105647.31+483413.9,J105646.24+483359.8,164.19268527,48.56660498,0.2404651611823963,0.2404359077088114,0.008840000256896,0.0078699998557567,17.701711477590823,19.1242079302384
ILTJ105649.26+515521.0,J105649.27+515517.5,164.20516582,51.921619,0.0349563051603675,0.0120604378681812,0.0116900000721216,0.0163400005549192,20.12980699963077,20.59343306734404
ILTJ105652.83+460145.1,J105652.83+460145.3,164.21972895,46.02920045,0.0489741427958134,0.0840868927229336,0.0261199995875358,0.0304700005799531,17.955864068160672,20.606288078108538
ILTJ105656.84+531640.2,J105657.17+531639.2,164.23805149,53.27779362,0.0427621663650832,0.0579953014472928,0.0101800002157688,0.0106199998408555,17.00136487823607,19.05144481524132
ILTJ105707.98+493303.0,J105708.23+493302.0,164.28428336,49.55057462,0.0225004606770483,0.0143570465049914,0.0070899999700486,0.0086399996653199,17.694167293011013,19.5631280716053
ILTJ105708.89+462239.7,J105709.09+462239.4,164.28787818,46.37760464,0.03671588894784,0.0756311694981355,0.0033400000538676,0.0046999999321997,15.935885251205049,17.247891809306314
ILTJ105715.33+484108.6,J105709.24+484041.1,164.28852192,48.67806417,0.761844585728316,0.513988498897683,0.0052800001576542,0.0060100001282989,17.28458236249326,18.81185579344572
ILTJ105715.52+554916.7,J105714.77+554856.3,164.3113119,55.81556054,2.6741844457367816,2.8469540971419045,0.007590000052005,0.0169799998402595,18.21431367857424,19.415246985011077
ILTJ105718.46+455618.0,J105718.39+455614.5,164.32689375,45.93762639,0.0669739721609699,0.0168552484605404,0.0091899996623396,0.0048099998384714,19.31636292194672,19.6984271100437
ILTJ105721.73+531418.5,J105721.23+531422.5,164.33842785,53.23956163,0.8942414171907251,0.7830232701738963,0.00810999982059,0.0105100004002451,17.517628977299275,19.31450594587461
ILTJ105724.52+543827.0,J105724.23+543828.2,164.35104352,54.64121133,0.1589169403252798,0.1107734657335633,0.0461300015449523,0.0331000015139579,18.40139193014852,20.8687055133503
ILTJ105726.10+492907.8,J105725.97+492900.0,164.35816849,49.48342058,0.1827544317107346,0.1642415054582721,0.0118000004440546,0.0261000003665685,18.20330227697665,20.31143876527501
ILTJ105728.34+474924.0,J105727.01+474924.1,164.36245278,47.82334411,1.8092469571123544,1.8809468213254903,0.0027099999133497,0.0034499999601393,16.779898945230546,17.950724272300956
ILTJ105731.48+532008.8,J105731.09+532013.8,164.37946012,53.33726089,0.824346386565726,1.3138656557944717,0.0051600001752376,0.0071200001984834,17.917628977299277,19.509906183911724
ILTJ105737.65+555113.5,J105738.34+555108.8,164.40981289,55.85248055,1.2028781951628909,1.0669761036520424,0.0097300000488758,0.0161400008946657,17.403296071970026,19.18097589812022
ILTJ105751.57+531056.1,J105751.75+531050.2,164.46650615,53.18090077,0.0889942305868655,0.0911031447365406,0.0146599998697638,0.017179999500513,18.20557224490792,20.33177602370561
ILTJ105800.15+515519.2,J105800.16+515519.5,164.50095109,51.92241729,0.2287657938572854,0.0482864823722588,0.0088700000196695,0.0136799998581409,17.722801130762694,19.97137641171213
ILTJ105808.99+482924.5,J105809.02+482924.7,164.53757069,48.4902064,0.042417955882488,0.0491583779670311,0.0254900008440017,0.0477200001478195,18.59570169614404,21.07601355403059
ILTJ105810.84+472646.4,J105810.76+472647.5,164.54437577,47.44656478,0.012296307736002,0.0098264479593469,0.0056400001049041,0.0085399998351931,16.382537031699492,18.890114216015352
ILTJ105814.44+512151.4,J105814.39+512151.3,164.56002211,51.36418197,0.0040083130134747,0.00409674882085,0.0038199999835342,0.003169999923557,18.66726510747887,19.10307812030448
ILTJ105815.65+485701.1,J105815.25+485704.5,164.56355699,48.95129034,0.5355273612914534,1.0202715838615457,0.0086000002920627,0.0095499996095895,17.386441173521,18.937984118607535
ILTJ105821.71+462638.0,J105821.34+462640.7,164.58894465,46.4446661,1.1691290636837606,0.8386515502293156,0.024940000846982,0.026070000603795,18.03673852950327,20.921168716848364
ILTJ105822.73+514037.4,J105817.92+514017.7,164.57457494,51.67158242,1.3080405201248628,1.071950317525754,0.0066100000403821,0.0076799998059868,17.76456637603985,19.60669975552745
ILTJ105828.43+523431.3,J105828.34+523431.1,164.61809015,52.57532682,0.0702473795815113,0.0276467504459183,0.0061099999584257,0.0064099999144673,17.729474430440067,19.39730817825608
ILTJ105829.10+481343.4,J105829.24+481344.4,164.62187673,48.22888115,0.315175832723285,0.2543210768737141,0.0357600003480911,0.0439499989151954,17.811402047733857,20.97630478882513
ILTJ105831.37+534223.5,J105831.37+534222.5,164.63077484,53.70626181,0.0627902603473843,0.111135857211923,0.0040799998678267,0.0045300000347197,17.326570288618562,18.769337262480303
ILTJ105849.55+495553.5,J105849.62+495553.5,164.706813,49.9314372,0.0322775163724969,0.022661663801665,0.0208299998193979,0.0308699999004602,17.9763727033935,20.10072075993315
ILTJ105852.00+541348.4,J105851.93+541348.4,164.71640515,54.23013078,0.1191484036190528,0.08686750644134,0.0113599998876452,0.0133800003677606,17.923368454676233,20.209178002761128
ILTJ105855.85+481409.9,J105855.70+481409.4,164.73206882,48.23595792,0.0644903010534857,0.0483703274882904,0.0131400004029273,0.0146500002592802,18.049366834525436,20.25766343291452
ILTJ105900.14+462919.3,J105900.48+462921.7,164.75211753,46.48934161,0.1032544203480239,0.1358182231230817,0.009460000321269,0.0116600003093481,18.04891068296669,19.8616390362015
ILTJ105922.02+523902.1,J105921.90+523903.0,164.84140982,52.65092028,0.0496036965480644,0.0323887744104294,0.0042799999937415,0.0060200002044439,18.505576157486637,19.410093564108305
ILTJ105923.67+511839.0,J105923.74+511839.3,164.84895275,51.31090799,0.0209337798979613,0.0128201936492952,0.0534900017082691,0.0534900017082691,18.15157028861856,20.840036954252763
ILTJ105923.97+513027.9,J105924.85+513024.8,164.85358399,51.50691338,1.8298804665220565,1.090203714937428,0.004420000128448,0.0055100000463426,17.411932202149615,18.86324771854618
ILTJ105926.98+484216.1,J105926.00+484207.3,164.85840705,48.70200979,1.3186588887452944,1.193686283772322,0.0094799995422363,0.0129699995741248,17.54965865777818,19.205696427378346
ILTJ105929.06+484533.2,J105929.46+484536.8,164.87274284,48.76035854,0.7335239375429418,0.7489295934636087,0.012249999679625,0.019990000873804,17.742081216279303,19.365813418640016
ILTJ105941.78+463412.9,J105940.73+463410.0,164.91961365,46.56942882,0.1677362919798099,0.4083066979157494,0.0110499998554587,0.0110499998554587,17.925818737366903,20.1501474680854
ILTJ105944.97+480859.7,J105944.81+480858.1,164.93669768,48.14946635,0.031342875692998,0.0327060287067253,0.0051000001840293,0.0069800000637769,17.440441173521,18.968785891678827
ILTJ105946.75+563136.4,J105946.78+563135.6,164.94487084,56.52655265,0.4588915402252708,0.2642324022519348,0.003969999961555,0.0047900001518428,16.94489503265183,18.189186924039515
ILTJ105955.53+513620.5,J105955.47+513620.8,164.98117292,51.60575745,0.0567132653230854,0.0237639644779289,0.0062799998559057,0.0072200000286102,17.959785480447838,19.587723585438813
ILTJ110012.70+484342.6,J110012.51+484342.9,165.05207576,48.72857103,0.0400092610293311,0.1113899353235619,0.0397000014781951,0.0353300012648105,18.24120250621944,20.98077073977177
ILTJ110057.09+513659.9,J110057.20+513700.5,165.23834791,51.61686171,0.1865714496313488,0.1958870590841774,0.0074700000695884,0.0080500002950429,17.619359009368004,19.41798793683109
ILTJ110059.49+532606.0,J110059.52+532606.0,165.24793231,53.43500502,0.0510766080563235,0.0435299318267712,0.0597300007939338,0.0719600021839141,18.84587742604761,21.83091528783225
ILTJ110101.07+533628.5,J110100.79+533627.1,165.25326758,53.60751856,0.1071459978008492,0.2510003692777892,0.007139999885112,0.0123899998143315,17.69485590686469,19.926907542377226
ILTJ110105.53+505317.7,J110105.72+505316.1,165.27345313,50.88783977,0.0293308906491848,0.0408105596610142,0.0214699991047382,0.013770000077784,17.356378572261576,19.597096390293927
ILTJ110114.24+514946.6,J110114.63+514950.7,165.31084007,51.83068793,1.746594854673431,1.4750987085748133,0.0137299997732043,0.017909999936819,18.02761332698442,19.95055412362962
ILTJ110126.15+485030.0,J110126.19+485030.7,165.35913667,48.84191185,0.0325554710554607,0.0272947855835326,0.01706999912858,0.0205499995499849,18.73467201566513,20.421723402116708
ILTJ110150.26+554203.4,J110150.25+554203.9,165.45945505,55.70112164,0.0852999491527217,0.0729684570354438,0.0233600009232759,0.0361699983477592,19.80410239932368,21.34299807745268
ILTJ110151.22+472302.1,J110151.34+472300.5,165.46404788,47.38346964,2.846415448195833,1.582501550518251,0.0146099999547004,0.0174899995326995,17.899247837013206,20.590412860415025
ILTJ110152.00+472919.3,J110152.03+472919.6,165.46669269,47.48879664,0.0565242728902643,0.0479351356770055,0.0115000000223517,0.0202200002968311,18.639997431975505,20.46018449795215
ILTJ110158.54+493228.8,J110158.50+493229.3,165.49369944,49.54132125,0.0215283792765021,0.0338895933692566,0.0119300000369548,0.0147500000894069,16.894965795207238,19.28407437948811
ILTJ110158.70+464534.8,J110159.17+464534.4,165.49654113,46.75949648,0.3409793844606507,0.4802334333356797,0.0084800003096461,0.0112800002098083,17.32117282574053,19.527700044764483
ILTJ110159.16+515116.4,J110159.18+515116.6,165.49655722,51.85461911,0.0178873992264269,0.0137108211549783,0.0087000001221895,0.0115200001746416,18.4779282895709,20.12780862162751
ILTJ110159.27+494732.1,J110159.39+494729.5,165.49735987,49.7915217,0.1651362129509406,0.2680935841952833,0.0431500002741813,0.044039998203516,18.388742778220536,21.011012789328
ILTJ110159.73+473220.1,J110159.73+473220.0,165.49888437,47.53888352,0.0067719528093722,0.011951593014245,0.018079999834299,0.0168099999427795,18.317189148332496,20.73854251686446
